55.943700, -3.189300, ESE, 55.943585, -3.189023, 0.0, 248.75
55.943585, -3.189023, S, 55.943285, -3.189023, 89.4, 297.76
55.943285, -3.189023, NW, 55.943497, -3.189235, 89.4, 296.51
55.943497, -3.189235, NNW, 55.943774, -3.189350, 89.4, 295.26
55.943774, -3.189350, WNW, 55.943889, -3.189627, 89.4, 294.01
55.943889, -3.189627, N, 55.944189, -3.189627, 89.4, 292.76
55.944189, -3.189627, S, 55.943889, -3.189627, 89.4, 291.51
55.943889, -3.189627, NW, 55.944101, -3.189839, 89.4, 290.26
55.944101, -3.189839, E, 55.944101, -3.189539, 89.4, 289.01
55.944101, -3.189539, ESE, 55.943987, -3.189262, 89.4, 287.76
55.943987, -3.189262, NE, 55.944199, -3.189050, 89.4, 286.51
55.944199, -3.189050, SE, 55.943987, -3.188838, 163.7, 332.99
55.943987, -3.188838, SW, 55.943774, -3.189050, 163.7, 331.74
55.943774, -3.189050, NW, 55.943987, -3.189262, 163.7, 330.49
55.943987, -3.189262, NNE, 55.944264, -3.189147, 163.7, 329.24
55.944264, -3.189147, N, 55.944564, -3.189147, 284.0, 435.69
55.944564, -3.189147, WSW, 55.944449, -3.189424, 284.0, 434.44
55.944449, -3.189424, WSW, 55.944334, -3.189701, 284.0, 433.19
55.944334, -3.189701, NNW, 55.944611, -3.189816, 284.0, 431.94
55.944611, -3.189816, NW, 55.944823, -3.190028, 284.0, 430.69
55.944823, -3.190028, S, 55.944523, -3.190028, 284.0, 429.44
55.944523, -3.190028, W, 55.944523, -3.190328, 284.0, 428.19
55.944523, -3.190328, WSW, 55.944409, -3.190606, 380.0, 524.95
55.944409, -3.190606, SE, 55.944197, -3.190393, 380.0, 523.70
55.944197, -3.190393, SW, 55.943984, -3.190606, 380.0, 522.45
55.943984, -3.190606, SSW, 55.943707, -3.190720, 380.0, 521.20
55.943707, -3.190720, SW, 55.943495, -3.190932, 450.5, 608.35
55.943495, -3.190932, SSE, 55.943218, -3.190818, 450.5, 607.10
55.943218, -3.190818, E, 55.943218, -3.190518, 555.9, 656.83
55.943218, -3.190518, ESE, 55.943103, -3.190240, 555.9, 655.58
55.943103, -3.190240, ESE, 55.942988, -3.189963, 666.0, 695.15
55.942988, -3.189963, NW, 55.943200, -3.190175, 708.8, 796.34
55.943200, -3.190175, S, 55.942900, -3.190175, 708.8, 795.09
55.942900, -3.190175, NNE, 55.943178, -3.190061, 708.8, 793.84
55.943178, -3.190061, NW, 55.943390, -3.190273, 708.8, 792.59
55.943390, -3.190273, NNW, 55.943667, -3.190388, 708.8, 791.34
55.943667, -3.190388, NE, 55.943879, -3.190175, 708.8, 790.09
55.943879, -3.190175, WSW, 55.943764, -3.190453, 708.8, 788.84
55.943764, -3.190453, W, 55.943764, -3.190753, 708.8, 787.59
55.943764, -3.190753, E, 55.943764, -3.190453, 708.8, 786.34
55.943764, -3.190453, N, 55.944064, -3.190453, 708.8, 785.09
55.944064, -3.190453, WNW, 55.944179, -3.190730, 708.8, 783.84
55.944179, -3.190730, WNW, 55.944294, -3.191007, 708.8, 782.59
55.944294, -3.191007, WSW, 55.944179, -3.191284, 708.8, 781.34
55.944179, -3.191284, S, 55.943879, -3.191284, 708.8, 780.09
55.943879, -3.191284, E, 55.943879, -3.190984, 708.8, 778.84
55.943879, -3.190984, S, 55.943579, -3.190984, 708.8, 777.59
55.943579, -3.190984, WNW, 55.943694, -3.191261, 708.8, 776.34
55.943694, -3.191261, NE, 55.943906, -3.191049, 708.8, 775.09
55.943906, -3.191049, E, 55.943906, -3.190749, 708.8, 773.84
55.943906, -3.190749, W, 55.943906, -3.191049, 708.8, 772.59
55.943906, -3.191049, ESE, 55.943791, -3.190772, 708.8, 771.34
55.943791, -3.190772, NW, 55.944003, -3.190984, 708.8, 770.09
55.944003, -3.190984, E, 55.944003, -3.190684, 708.8, 768.84
55.944003, -3.190684, W, 55.944003, -3.190984, 708.8, 767.59
55.944003, -3.190984, SSE, 55.943726, -3.190869, 708.8, 766.34
55.943726, -3.190869, S, 55.943426, -3.190869, 708.8, 765.09
55.943426, -3.190869, NW, 55.943638, -3.191081, 708.8, 763.84
55.943638, -3.191081, NNE, 55.943915, -3.190967, 708.8, 762.59
55.943915, -3.190967, SE, 55.943703, -3.190755, 708.8, 761.34
55.943703, -3.190755, N, 55.944003, -3.190755, 708.8, 760.09
55.944003, -3.190755, NE, 55.944215, -3.190542, 708.8, 758.84
55.944215, -3.190542, N, 55.944515, -3.190542, 708.8, 757.59
55.944515, -3.190542, NW, 55.944728, -3.190755, 708.8, 756.34
55.944728, -3.190755, NW, 55.944940, -3.190967, 708.8, 755.09
55.944940, -3.190967, ENE, 55.945055, -3.190689, 708.8, 753.84
55.945055, -3.190689, NE, 55.945267, -3.190477, 708.8, 752.59
55.945267, -3.190477, N, 55.945567, -3.190477, 708.8, 751.34
55.945567, -3.190477, S, 55.945267, -3.190477, 708.8, 750.09
55.945267, -3.190477, N, 55.945567, -3.190477, 708.8, 748.84
55.945567, -3.190477, NNW, 55.945844, -3.190592, 708.8, 747.59
55.945844, -3.190592, SSE, 55.945567, -3.190477, 708.8, 746.34
55.945567, -3.190477, N, 55.945867, -3.190477, 708.8, 745.09
55.945867, -3.190477, WSW, 55.945752, -3.190755, 708.8, 743.84
55.945752, -3.190755, ENE, 55.945867, -3.190477, 708.8, 742.59
55.945867, -3.190477, ESE, 55.945752, -3.190200, 708.8, 741.34
55.945752, -3.190200, ESE, 55.945637, -3.189923, 708.8, 740.09
55.945637, -3.189923, SW, 55.945425, -3.190135, 708.8, 738.84
55.945425, -3.190135, N, 55.945725, -3.190135, 708.8, 737.59
55.945725, -3.190135, S, 55.945425, -3.190135, 708.8, 736.34
55.945425, -3.190135, W, 55.945425, -3.190435, 708.8, 735.09
55.945425, -3.190435, WSW, 55.945310, -3.190712, 708.8, 733.84
55.945310, -3.190712, SSW, 55.945033, -3.190827, 708.8, 732.59
55.945033, -3.190827, NW, 55.945245, -3.191039, 708.8, 731.34
55.945245, -3.191039, N, 55.945545, -3.191039, 708.8, 730.09
55.945545, -3.191039, ENE, 55.945660, -3.190762, 708.8, 728.84
55.945660, -3.190762, NNW, 55.945937, -3.190877, 708.8, 727.59
55.945937, -3.190877, NNE, 55.946214, -3.190762, 708.8, 726.34
55.946214, -3.190762, SSW, 55.945937, -3.190877, 708.8, 725.09
55.945937, -3.190877, NW, 55.946149, -3.191089, 708.8, 723.84
55.946149, -3.191089, WSW, 55.946034, -3.191366, 708.8, 722.59
55.946034, -3.191366, WSW, 55.945920, -3.191643, 709.6, 733.57
55.945920, -3.191643, SSW, 55.945642, -3.191758, 788.8, 812.53
55.945642, -3.191758, SSE, 55.945365, -3.191643, 865.8, 905.98
55.945365, -3.191643, N, 55.945665, -3.191643, 865.8, 904.73
55.945665, -3.191643, ESE, 55.945550, -3.191366, 865.8, 903.48
55.945550, -3.191366, ESE, 55.945436, -3.191089, 865.8, 902.23
55.945436, -3.191089, NW, 55.945648, -3.191301, 865.8, 900.98
55.945648, -3.191301, WSW, 55.945533, -3.191578, 865.8, 899.73
55.945533, -3.191578, SSW, 55.945256, -3.191693, 865.8, 898.48
55.945256, -3.191693, N, 55.945556, -3.191693, 865.8, 897.23
55.945556, -3.191693, SSW, 55.945279, -3.191808, 865.8, 895.98
55.945279, -3.191808, W, 55.945279, -3.192108, 865.8, 894.73
55.945279, -3.192108, SE, 55.945066, -3.191896, 865.8, 893.48
55.945066, -3.191896, SSE, 55.944789, -3.191781, 901.5, 960.03
55.944789, -3.191781, SW, 55.944577, -3.191993, 901.5, 958.78
55.944577, -3.191993, SW, 55.944365, -3.192205, 874.8, 850.81
55.944365, -3.192205, SW, 55.944153, -3.192417, 998.7, 968.53
55.944153, -3.192417, NNE, 55.944430, -3.192303, 998.7, 967.28
55.944430, -3.192303, SSW, 55.944153, -3.192417, 998.7, 966.03
55.944153, -3.192417, NNE, 55.944430, -3.192303, 998.7, 964.78
55.944430, -3.192303, SSW, 55.944153, -3.192417, 998.7, 963.53
55.944153, -3.192417, NNE, 55.944430, -3.192303, 998.7, 962.28
55.944430, -3.192303, SSW, 55.944153, -3.192417, 998.7, 961.03
55.944153, -3.192417, NNE, 55.944430, -3.192303, 998.7, 959.78
55.944430, -3.192303, SSW, 55.944153, -3.192417, 998.7, 958.53
55.944153, -3.192417, NNE, 55.944430, -3.192303, 998.7, 957.28
55.944430, -3.192303, SSW, 55.944153, -3.192417, 998.7, 956.03
55.944153, -3.192417, NNE, 55.944430, -3.192303, 998.7, 954.78
55.944430, -3.192303, SSW, 55.944153, -3.192417, 998.7, 953.53
55.944153, -3.192417, NNE, 55.944430, -3.192303, 998.7, 952.28
