55.943700, -3.189300, NE, 55.943912, -3.189088, 25.6, 348.52
55.943912, -3.189088, S, 55.943612, -3.189088, 59.8, 461.33
55.943612, -3.189088, NNE, 55.943889, -3.188973, 59.8, 460.08
55.943889, -3.188973, NE, 55.944101, -3.188761, 77.0, 467.61
55.944101, -3.188761, NNW, 55.944379, -3.188876, 77.0, 466.36
55.944379, -3.188876, NW, 55.944591, -3.189088, 137.7, 541.77
55.944591, -3.189088, ENE, 55.944706, -3.188811, 137.7, 540.52
55.944706, -3.188811, ENE, 55.944820, -3.188534, 143.2, 565.38
55.944820, -3.188534, E, 55.944820, -3.188234, 143.2, 564.13
55.944820, -3.188234, E, 55.944820, -3.187934, 204.1, 567.07
55.944820, -3.187934, NE, 55.945032, -3.187721, 204.1, 565.82
55.945032, -3.187721, NE, 55.945245, -3.187509, 256.4, 566.82
55.945245, -3.187509, ENE, 55.945359, -3.187232, 256.4, 565.57
55.945359, -3.187232, NNE, 55.945637, -3.187117, 256.4, 564.32
55.945637, -3.187117, ESE, 55.945522, -3.186840, 256.4, 563.07
55.945522, -3.186840, ESE, 55.945407, -3.186563, 256.7, 670.76
55.945407, -3.186563, NNE, 55.945684, -3.186448, 368.8, 744.98
55.945684, -3.186448, WNW, 55.945799, -3.186725, 368.8, 743.73
55.945799, -3.186725, WNW, 55.945914, -3.187003, 368.8, 742.48
55.945914, -3.187003, WNW, 55.946029, -3.187280, 368.8, 741.23
55.946029, -3.187280, WNW, 55.946143, -3.187557, 368.8, 739.98
55.946143, -3.187557, W, 55.946143, -3.187857, 433.7, 769.79
55.946143, -3.187857, WSW, 55.946029, -3.188134, 433.7, 768.54
55.946029, -3.188134, WSW, 55.945914, -3.188411, 433.7, 767.29
55.945914, -3.188411, WSW, 55.945799, -3.188688, 433.7, 766.04
55.945799, -3.188688, WSW, 55.945684, -3.188965, 433.7, 764.79
55.945684, -3.188965, WSW, 55.945569, -3.189243, 433.7, 763.54
55.945569, -3.189243, W, 55.945569, -3.189543, 459.1, 847.15
55.945569, -3.189543, W, 55.945569, -3.189843, 459.1, 845.90
55.945569, -3.189843, WSW, 55.945455, -3.190120, 459.1, 844.65
55.945455, -3.190120, W, 55.945455, -3.190420, 502.2, 915.51
55.945455, -3.190420, WSW, 55.945340, -3.190697, 539.4, 988.18
55.945340, -3.190697, SSE, 55.945063, -3.190582, 616.1, 1079.41
55.945063, -3.190582, WSW, 55.944948, -3.190859, 638.5, 1122.13
55.944948, -3.190859, WSW, 55.944833, -3.191136, 638.5, 1120.88
55.944833, -3.191136, SW, 55.944621, -3.191349, 737.2, 1209.02
55.944621, -3.191349, SE, 55.944409, -3.191136, 737.2, 1207.77
55.944409, -3.191136, SSE, 55.944132, -3.191022, 742.1, 1218.60
55.944132, -3.191022, WSW, 55.944017, -3.191299, 742.1, 1217.35
55.944017, -3.191299, W, 55.944017, -3.191599, 845.7, 1327.79
55.944017, -3.191599, NW, 55.944229, -3.191811, 845.7, 1326.54
55.944229, -3.191811, NNW, 55.944506, -3.191926, 845.7, 1325.29
55.944506, -3.191926, NW, 55.944718, -3.192138, 878.0, 1370.23
55.944718, -3.192138, NNE, 55.944995, -3.192023, 878.0, 1368.98
55.944995, -3.192023, NNE, 55.945272, -3.191908, 878.0, 1367.73
55.945272, -3.191908, NNE, 55.945550, -3.191794, 878.0, 1366.48
55.945550, -3.191794, NNE, 55.945827, -3.191679, 897.6, 1377.68
55.945827, -3.191679, SE, 55.945615, -3.191467, 897.6, 1376.43
55.945615, -3.191467, SE, 55.945403, -3.191254, 897.6, 1375.18
55.945403, -3.191254, SE, 55.945190, -3.191042, 897.6, 1373.93
55.945190, -3.191042, SE, 55.944978, -3.190830, 897.6, 1372.68
